Incident Report Number,Crime Type,Date,Time,LOCATION_TYPE,ADDRESS,LONGITUDE,LATITUDE,State,Country,Continent
20161151331,FOUND PROPERTY,4/24/2016,1550,,S PLEASANT VALLEY RD / E RIVERSIDE DR,-97.72281244,30.2341129,Texas,United States of America,North America
20161101745,ASSAULT INFORMATION,4/19/2016,2215,,E STASSNEY LN / S IH 35 SVRD NB,-97.76366489,30.19819205,Texas,United States of America,North America
20161332022,DRIVING WHILE LICENSE INVALID,5/12/2016,2359,,W RIVERSIDE DR / S 1ST ST,-97.74928051,30.25975735,Texas,United States of America,North America
20162000076,CUSTODY ARREST TRAFFIC WARR,7/18/2016,104,,E OLTORF ST / PARKER LN,-97.73689562,30.2323144,Texas,United States of America,North America
2016130060,CUSTODY ARREST TRAFFIC WARR,1/13/2016,52,,COLLIER ST / S LAMAR BLVD,-97.76513689,30.25120639,Texas,United States of America,North America
20161990320,ASSAULT WITH INJURY,7/17/2016,200,,N IH 35 SVRD NB / E BRAKER LN,-97.67558918,30.37694541,Texas,United States of America,North America
2016900072,ROBBERY INFORMATION,3/30/2016,123,,E 8TH ST / NECHES ST,-97.73756952,30.26863799,Texas,United States of America,North America
2016270145,DWI,1/27/2016,356,,S 1ST ST / CUMBERLAND RD,-97.76210929,30.23820265,Texas,United States of America,North America
20165003949,CRASH/LEAVING THE SCENE,1/28/2016,745,,N MOPAC EXPY SVRD SB / STECK AVE,-97.74313825,30.36848916,Texas,United States of America,North America
2016461046,ASSAULT WITH INJURY,2/15/2016,1500,,MANCHACA RD / W BEN WHITE BLVD SVRD EB,-97.78852736,30.22963221,Texas,United States of America,North America
20161141433,ASSAULT WITH INJURY,4/23/2016,1923,,E WILLIAM CANNON DR / BLUFF SPRINGS RD,-97.76789963,30.18919271,Texas,United States of America,North America
20165004889,SUSPICIOUS VEH,2/1/2016,1000,,SHOAL CREEK BLVD / DOVER PL,-97.74378849,30.34958814,Texas,United States of America,North America
2016440273,ASSAULT WITH INJURY,2/13/2016,312,,E 6TH ST / NECHES ST,-97.73825313,30.26678161,Texas,United States of America,North America
20162081144,DISTURBANCE - OTHER,7/26/2016,1635,,CAMERON RD / E 52ND ST,-97.70884091,30.30999025,Texas,United States of America,North America
20161480261,PUBLIC INTOXICATION,5/27/2016,359,,E 3RD ST / BRAZOS ST,-97.742512,30.26487655,Texas,United States of America,North America
2016521105,DOC FIGHTING,2/21/2016,900,,E 8TH ST / BRAZOS ST,-97.74078696,30.26953098,Texas,United States of America,North America
20161381620,DRIVING WHILE LICENSE INVALID,5/17/2016,2107,,MONTOPOLIS DR / BURLESON RD,-97.71659555,30.20556127,Texas,United States of America,North America
2016630334,CUSTODY ARREST TRAFFIC WARR,3/3/2016,707,,W PARMER LN / METRIC BLVD,-97.69058871,30.41323033,Texas,United States of America,North America
201681140,DRIVING WHILE LICENSE INVALID,1/8/2016,1511,,E CESAR CHAVEZ ST / COMAL ST,-97.72867279,30.25851771,Texas,United States of America,North America
20161201125,DRIVING WHILE LICENSE INVALID,4/29/2016,1524,,S PLEASANT VALLEY RD / E STASSNEY LN,-97.74469164,30.19398417,Texas,United States of America,North America
2016500935,DRIVING WHILE LICENSE INVALID,2/19/2016,1314,,S CONGRESS AVE / W BEN WHITE BLVD SVRD WB,-97.76360525,30.22340846,Texas,United States of America,North America
2016331345,CRASH/NO INJURY,2/2/2016,1659,,N IH 35 SVRD SB / KORMAN DR,-97.67001514,30.43416457,Texas,United States of America,North America
2016321953,CUSTODY ARREST TRAFFIC WARR,2/1/2016,2314,,BURNET RD / W KOENIG LN,-97.73982748,30.33485148,Texas,United States of America,North America
20165008653,CRIMINAL MISCHIEF,2/29/2016,545,,S IH 35 SVRD SB / E BEN WHITE BLVD SVRD EB,-97.75253191,30.21575444,Texas,United States of America,North America
20165010877,CRIMINAL MISCHIEF,3/14/2016,2330,,NEWTON ST / W MONROE ST,-97.75251626,30.24857923,Texas,United States of America,North America
20161130123,ROBBERY INFORMATION,4/22/2016,40,,GEORGIAN DR / W POWELL LN,-97.70319548,30.3475491,Texas,United States of America,North America
20161691675,BURG NON RESIDENCE SHEDS,6/17/2016,2254,,7 MADRONA DR,-97.68526425,30.21926303,Texas,United States of America,North America
20161680843,BURGLARY INFORMATION,6/16/2016,1315,,9 MADRONA DR,-97.68527668,30.21915602,Texas,United States of America,North America
20161291649,EVADING VEHICLE,5/8/2016,2333,,WOODWARD ST / E BEN WHITE BLVD SVRD WB,-97.74400947,30.21660278,Texas,United States of America,North America
2016691662,CRASH/LEAVING THE SCENE,3/9/2016,2137,,N IH 35 SVRD SB / E HUNTLAND DR,-97.70585322,30.3298417,Texas,United States of America,North America
20165008844,RECKLESS DRIVING,3/1/2016,1330,,AIRPORT BLVD / OAK SPRINGS DR,-97.69791388,30.27355474,Texas,United States of America,North America
2016451642,CRASH/SERIOUS BODILY INJURY,2/14/2016,2153,,E RIVERSIDE DR / TRAVIS HEIGHTS BLVD,-97.73877182,30.24983904,Texas,United States of America,North America
20165008010,CRASH/LEAVING THE SCENE,2/24/2016,1900,,N LAMAR BLVD / W 43RD ST,-97.73931757,30.31100941,Texas,United States of America,North America
20162061243,CRASH/LEAVING THE SCENE,7/26/2016,1630,,E RIVERSIDE DR / BURTON DR,-97.7270435,30.24023881,Texas,United States of America,North America
20161271958,EVADING VEHICLE,5/6/2016,2213,,S IH 35 SVRD NB / E ST ELMO RD,-97.75286421,30.21279904,Texas,United States of America,North America
20165021029,CRASH/LEAVING THE SCENE,5/20/2016,1700,,W 4TH ST / LAVACA ST,-97.74587715,30.26687529,Texas,United States of America,North America
20162081567,FAMILY DISTURBANCE,7/26/2016,2236,,ALAMO ST / ROSEWOOD AVE,-97.71708563,30.27001186,Texas,United States of America,North America
20162250718,ASSAULT  CONTACT-SEXUAL NATURE,8/12/2016,1115,,S PLEASANT VALLEY RD / S LAKESHORE BLVD,-97.7171496,30.24251243,Texas,United States of America,North America
20161950283,RECKLESS DRIVING,7/13/2016,512,,W PARMER LN / SPECTRUM DR,-97.76710876,30.48168821,Texas,United States of America,North America
20165025059,CRASH/LEAVING THE SCENE,6/17/2016,2215,,W PARMER LN / N LAMAR BLVD,-97.67822767,30.40784843,Texas,United States of America,North America
20161951847,CRASH/NO INJURY,7/13/2016,2307,,N LAMAR BLVD / W 29TH ST,-97.74847805,30.29813309,Texas,United States of America,North America
20165010194,THEFT,3/2/2016,900,,S CONGRESS AVE / E OLTORF ST,-97.75352625,30.23875891,Texas,United States of America,North America
20161201710,FELONY ENHANCEMENT/ASSLT W/INJ,4/29/2016,2023,,SPRINGDALE RD / SARA DR,-97.69140593,30.27202629,Texas,United States of America,North America
2016890299,UNAUTHORIZED USE OF VEH,3/29/2016,754,,TOWER TRL / CONNALLY LN,-97.67005238,30.29027858,Texas,United States of America,North America
20165000166,THEFT OF LICENSE PLATE,1/1/2016,1636,,W 6TH ST / N LAMAR BLVD,-97.75397168,30.27153528,Texas,United States of America,North America
20162190656,FOUND FIREARMS,8/6/2016,1100,,W PARMER LN / ROLLING HILL DR,-97.68235485,30.40927321,Texas,United States of America,North America
20165005371,THEFT,2/6/2016,930,,W PARMER LN / MC NEIL DR,-97.74239832,30.44384767,Texas,United States of America,North America
20165011988,CRIMINAL MISCHIEF INFORMATION,3/21/2016,1000,,BRADBURY LN / SERAFY CT,-97.64749592,30.39576164,Texas,United States of America,North America
20161331438,ASSAULT BY THREAT,5/12/2016,1725,,GREAT HILLS TRL / RESEARCH BLVD SVRD NB,-97.74599157,30.3940755,Texas,United States of America,North America
2016571263,CRIMINAL MISCHIEF INFORMATION,2/26/2016,1711,,W RUNDBERG LN / N LAMAR BLVD,-97.69702646,30.36313807,Texas,United States of America,North America
20165009069,SUSPICIOUS PERSON,3/2/2016,1645,,LOS CIELOS BLVD / CAMPANA DR,-97.62481825,30.16791156,Texas,United States of America,North America
2016200272,CHILD ABUSE INFORMATION,1/20/2016,626,,POND SPRINGS RD / CAHILL DR,-97.77580097,30.44338439,Texas,United States of America,North America
20161430260,ROBBERY INFORMATION,5/23/2016,424,,E 8TH ST / NECHES ST,-97.73756952,30.26863799,Texas,United States of America,North America
2016811695,ASSAULT ON PUBLIC SERVANT,3/21/2016,2322,,W 5TH ST / N LAMAR BLVD,-97.75460703,30.27028842,Texas,United States of America,North America
20165006124,GRAFFITI,2/11/2016,1336,,E SLAUGHTER TO BRANDT RAMP / BRANDT RD,-97.77663511,30.15853664,Texas,United States of America,North America
2016751133,ASSAULT BY CONTACT,3/15/2016,1434,,E 8TH ST / RED RIVER ST,-97.73649438,30.26832192,Texas,United States of America,North America
20165019230,AUTO THEFT INFORMATION,5/6/2016,600,,E 12TH TO IH 35 NB RAMP / N IH 35 NB,-97.73102579,30.27559839,Texas,United States of America,North America
201620073,FAMILY DISTURBANCE,1/2/2016,123,,W PARMER LN / N FM 620 RD NB,-97.76462496,30.47599209,Texas,United States of America,North America
20162221851,DISTURBANCE - OTHER,8/9/2016,2313,,N LAMAR BLVD / W RUNDBERG LN,-97.69702646,30.36313807,Texas,United States of America,North America
20161031085,INTERDIC FOR THE PROTEC CHILD,4/12/2016,1457,,W WELLS BRANCH PKWY / N IH 35 SVRD SB,-97.66933249,30.44025904,Texas,United States of America,North America
20161940115,AGG ROBBERY/DEADLY WEAPON,7/12/2016,123,,E OLTORF ST / S PLEASANT VALLEY RD,-97.72777483,30.22745636,Texas,United States of America,North America
201651141,ASSAULT WITH INJURY,1/5/2016,1549,,GUADALUPE ST / W 24TH ST,-97.74155662,30.28771804,Texas,United States of America,North America
2016371874,PUBLIC INTOXICATION,2/6/2016,2330,,MANOR RD / ROGGE LN,-97.68131692,30.3045501,Texas,United States of America,North America
20165006473,CRIMINAL MISCHIEF,2/13/2016,2359,,E 5TH ST / COMAL ST,-97.72697163,30.26214932,Texas,United States of America,North America
20165022119,THEFT,5/28/2016,2046,,AIRPORT BLVD / E 51ST ST,-97.71534628,30.31206778,Texas,United States of America,North America
2016320178,ABANDONED VEH,2/1/2016,1147,,REEVES CIR / METCALFE RD,-97.73682328,30.22628696,Texas,United States of America,North America
20165021418,BURGLARY OF VEHICLE,5/10/2016,1830,,W 29TH ST / N LAMAR BLVD,-97.74847805,30.29813309,Texas,United States of America,North America
2016432007,ASSAULT INFO (FAMILY VIOLENCE,2/12/2016,2334,,GEORGIAN DR / W POWELL LN,-97.70319548,30.3475491,Texas,United States of America,North America
201620045,AGG ROBBERY/DEADLY WEAPON,1/2/2016,26,,NORTHCREST BLVD / W ST JOHNS AVE,-97.71205357,30.3366575,Texas,United States of America,North America
20162191672,ASSAULT W/INJURY-FAM/DATE VIOL,8/6/2016,2232,,WILLOW CREEK DR / E OLTORF ST,-97.73102275,30.22975017,Texas,United States of America,North America
20161831692,AGG ASSAULT,7/1/2016,2000,,BASTROP HWY NB / THOMPSON LN,-97.68627638,30.23652872,Texas,United States of America,North America
2016351228,CRASH/LEAVING THE SCENE,2/4/2016,1636,,W WILLIAM CANNON DR / W US 290 HWY,-97.86483587,30.23405463,Texas,United States of America,North America
2016920482,ASSAULT BY CONTACT,4/1/2016,759,,OLDFORT HILL DR / E MARTIN LUTHER KING JR BLVD,-97.67513675,30.28656661,Texas,United States of America,North America
2016220997,POSS CONTROLLED SUB/NARCOTIC,1/22/2016,1421,,E WILLIAM CANNON DR / NORTH BLUFF DR,-97.771622,30.19089267,Texas,United States of America,North America
20161051097,ASSAULT BY CONTACT,4/14/2016,1547,,N IH 35 SVRD NB / E 38TH HALF ST,-97.71938777,30.29475701,Texas,United States of America,North America
20165022863,CRUELTY TO ANIMALS,3/27/2016,2200,,E 6TH ST / BRAZOS ST,-97.74146079,30.26768264,Texas,United States of America,North America
20162181209,CRUELTY TO ANIMALS,8/5/2016,1630,,LADY BIRD LN / THE SHORES DR,-97.72271606,30.24330258,Texas,United States of America,North America
20165007216,THEFT,2/19/2016,1100,,CHALMERS AVE / E 7TH ST,-97.72414146,30.26323586,Texas,United States of America,North America
20165023677,GRAFFITI,6/8/2016,1221,,W 35TH ST / MILLS AVE,-97.74922857,30.30573365,Texas,United States of America,North America
2016351104,CRASH/FAIL STOP AND RENDER AID,2/4/2016,1423,,N IH 35 SVRD SB / E ST JOHNS AVE,-97.70453834,30.33295017,Texas,United States of America,North America
2016250769,AGG ASSAULT,1/25/2016,1230,,S IH 35 SVRD NB / E SLAUGHTER LN,-97.78499121,30.16703116,Texas,United States of America,North America
20161251088,DRIVING WHILE LICENSE INVALID,5/4/2016,1543,,WICKERSHAM LN / E RIVERSIDE DR,-97.72041405,30.23238079,Texas,United States of America,North America
20161340632,BURGLARY OF VEHICLE,5/13/2016,1356,,MILLRACE DR / LOYOLA LN,-97.65715139,30.30303569,Texas,United States of America,North America
20161710887,DRIVING WHILE LICENSE INVALID,6/19/2016,1345,,WOODLAND AVE / BURTON DR,-97.72849885,30.23595863,Texas,United States of America,North America
20161031467,DRIVING WHILE LICENSE INVALID,4/12/2016,1847,,E BRAKER LN / OAKWOOD DR,-97.68019831,30.37855904,Texas,United States of America,North America
2016561843,DRIVING WHILE LICENSE INVALID,2/25/2016,2225,,MONTOPOLIS DR / E RIVERSIDE DR,-97.70344663,30.22492937,Texas,United States of America,North America
2016451654,DRIVING WHILE LICENSE INVALID,2/14/2016,2201,,N LAMAR BLVD / W POWELL LN,-97.70916052,30.35080947,Texas,United States of America,North America
20165007047,SUSPICIOUS PERSON,2/18/2016,950,,JOLLYVILLE RD / MORADO CIR,-97.74784403,30.40390959,Texas,United States of America,North America
2016750278,ROBBERY BY ASSAULT,3/15/2016,438,,ROGGE LN / MANOR RD,-97.68131692,30.3045501,Texas,United States of America,North America
2016300186,PROSTITUTION,1/30/2016,329,,WICKERSHAM LN / E OLTORF ST,-97.72430155,30.22565569,Texas,United States of America,North America
20165023840,BURGLARY OF VEHICLE,6/8/2016,2100,,E 5TH ST / CHICON ST,-97.72296401,30.26073106,Texas,United States of America,North America
20165022998,RECKLESS DAMAGE,6/3/2016,1624,,N SH 130 SVRD NB / E US 290 HWY SVRD EB,-97.59031872,30.34034074,Texas,United States of America,North America
2016621900,WARRANT ARREST NON TRAFFIC,3/2/2016,2317,,WEST GATE BLVD / SAGEBRUSH TRL,-97.80190519,30.22808212,Texas,United States of America,North America
20165027941,CRASH/LEAVING THE SCENE,7/7/2016,1255,,S MOPAC EXPY SVRD NB / BEE CAVES RD,-97.7823112,30.26532309,Texas,United States of America,North America
20165009634,LOST PROP,3/7/2016,55,,E 11TH ST / N IH 35 SVRD SB,-97.73329735,30.27055637,Texas,United States of America,North America
20165019971,CRASH/LEAVING THE SCENE,5/13/2016,1620,,E BRAKER LN / N IH 35 SVRD SB,-97.6764884,30.37712081,Texas,United States of America,North America
20165024877,CRASH/LEAVING THE SCENE,5/29/2016,800,,TANNEHILL LN / E MARTIN LUTHER KING JR BLVD,-97.66941403,30.28630752,Texas,United States of America,North America
20161680533,WARRANT ARREST NON TRAFFIC,6/16/2016,1001,,NASH HERNANDEZ SR RD / COMAL ST,-97.73212105,30.25106283,Texas,United States of America,North America
20162050719,TERRORISTIC THREAT,7/23/2016,1421,,E WILLIAM CANNON DR / S PLEASANT VALLEY RD,-97.74690478,30.17967225,Texas,United States of America,North America
2016160883,INTERFER PUBLIC DUTIES,1/16/2016,1343,,E 6TH ST / BRAZOS ST,-97.74146079,30.26768264,Texas,United States of America,North America
2016900157,EVADING / FOOT,3/30/2016,240,,GAULT ST / W ANDERSON LN,-97.71851741,30.35028001,Texas,United States of America,North America
2016301567,DEL CONTROLLED SUB/NARCOTIC,1/30/2016,2022,,W 3RD ST / WEST AVE,-97.75157973,30.26761189,Texas,United States of America,North America
20161261386,DISTURBANCE - OTHER,5/5/2016,1819,,CONGRESS AVE / E MARTIN LUTHER KING JR BLVD,-97.73811379,30.28068725,Texas,United States of America,North America
2016510614,INJURY DISABLED INDIVIDUAL,2/20/2016,910,,N IH 35 SVRD NB / E 7TH ST,-97.73386417,30.26656888,Texas,United States of America,North America
20161500195,DOC FIGHTING,5/29/2016,208,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
20161030181,DOC DISPLAY FIREARM-PUB PLACE,4/12/2016,230,,ROGGE LN / MANOR RD,-97.68131692,30.3045501,Texas,United States of America,North America
2016800303,ASSAULT INFORMATION,3/20/2016,213,,W 5TH ST / COLORADO ST,-97.74447639,30.26747682,Texas,United States of America,North America
20161591804,CRASH/AUTO VS PEDESTRIAN,6/7/2016,2214,,SPICEWOOD SPRINGS RD / RUSTIC ROCK DR,-97.78123675,30.4301452,Texas,United States of America,North America
2016950889,DRIVING WHILE LICENSE INVALID,4/4/2016,1358,,E 7TH ST / N IH 35 SVRD NB,-97.73386417,30.26656888,Texas,United States of America,North America
2016111122,WARRANT ARREST NON TRAFFIC,1/11/2016,1644,,W CESAR CHAVEZ TO MOPA NB RAMP / N MOPAC EXPY NB,-97.76515603,30.28371834,Texas,United States of America,North America
2016261349,DRIVING WHILE LICENSE INVALID,1/26/2016,1802,,CARPENTER AVE / SLAYTON DR,-97.69705507,30.35698607,Texas,United States of America,North America
2016430232,DRIVING WHILE LICENSE INVALID,2/12/2016,330,,OAK HOLLOW CIR / QUAIL VALLEY BLVD,-97.70899108,30.37766887,Texas,United States of America,North America
2016351914,DRIVING WHILE LICENSE INVALID,2/4/2016,2304,,MONTOPOLIS DR / BURLESON RD,-97.71659555,30.20556127,Texas,United States of America,North America
20161141674,DRIVING WHILE LICENSE INVALID,4/23/2016,2040,,N LAMAR BLVD / THURMOND ST,-97.70564414,30.35335032,Texas,United States of America,North America
2016541619,CUSTODY ARREST TRAFFIC WARR,2/23/2016,2023,,GEORGIAN DR / W FAWNRIDGE DR,-97.6950408,30.35839135,Texas,United States of America,North America
201671836,DRIVING WHILE LICENSE INVALID,1/7/2016,2214,,SPRINGDALE RD / E 7TH ST,-97.70168061,30.25603536,Texas,United States of America,North America
20161671531,AGG ASSAULT FAM/DATE VIOLENCE,6/15/2016,2046,,E 17TH ST / HARVEY ST,-97.70511957,30.28007257,Texas,United States of America,North America
20165033194,BURGLARY OF VEHICLE,8/11/2016,1700,,SAN MARCOS ST / E 6TH ST,-97.73255121,30.26508455,Texas,United States of America,North America
20165029294,BURGLARY OF VEHICLE,7/16/2016,1030,,W 21ST ST / WHITIS AVE,-97.74078254,30.28373639,Texas,United States of America,North America
2016971669,ASSAULT BY CONTACT,4/6/2016,2118,,S 1ST ST / W OLTORF ST,-97.75962949,30.24211056,Texas,United States of America,North America
20161470169,AGG ROBBERY/DEADLY WEAPON,5/26/2016,318,,SAN JACINTO BLVD / E 7TH ST,-97.74004387,30.26829479,Texas,United States of America,North America
20161291209,ANIMAL BITE,5/8/2016,1848,,CLUBVIEW AVE / KASPER ST,-97.70574256,30.22703376,Texas,United States of America,North America
20161790232,ROBBERY INFORMATION,6/25/2016,2200,,E STASSNEY LN / TERI RD,-97.73116266,30.19128964,Texas,United States of America,North America
20162060129,AGG ROBBERY/DEADLY WEAPON,7/24/2016,100,,PEARL ST / W 22ND ST,-97.74651914,30.28536775,Texas,United States of America,North America
